,sentences,paragraph
3928,Had some strange poisonous germ crept from body to body till it had reached his own?,893
3929,"Was it some dim sense of that ruined grace that had made him so suddenly, and almost without cause, give utterance, in Basil Hallward’s studio, to the mad prayer that had so changed his life?",893
3930,"Here, in gold-embroidered red doublet, jewelled surcoat, and gilt-edged ruff and wristbands, stood Sir Anthony Sherard, with his silver-and-black armour piled at his feet.",893
3931,What had this man’s legacy been?,893
3932,Had the lover of Giovanna of Naples bequeathed him some inheritance of sin and shame?,893
3933,Were his own actions merely the dreams that the dead man had not dared to realize?,893
3934,"Here, from the fading canvas, smiled Lady Elizabeth Devereux, in her gauze hood, pearl stomacher, and pink slashed sleeves.",893
3935,"A flower was in her right hand, and her left clasped an enamelled collar of white and damask roses.",893
3936,On a table by her side lay a mandolin and an apple.,893
3937,There were large green rosettes upon her little pointed shoes.,893
3938,"He knew her life, and the strange stories that were told about her lovers.",893
3939,Had he something of her temperament in him?,893
3940,"These oval, heavy-lidded eyes seemed to look curiously at him.",893
3941,"What of George Willoughby, with his powdered hair and fantastic patches?",893
3942,How evil he looked!,893
3943,"The face was saturnine and swarthy, and the sensual lips seemed to be twisted with disdain.",893
3944,Delicate lace ruffles fell over the lean yellow hands that were so overladen with rings.,893
3945,"He had been a macaroni of the eighteenth century, and the friend, in his youth, of Lord Ferrars.",893
3946,"What of the second Lord Beckenham, the companion of the Prince Regent in his wildest days, and one of the witnesses at the secret marriage with Mrs. Fitzherbert?",893
3947,"How proud and handsome he was, with his chestnut curls and insolent pose!",893
3948,What passions had he bequeathed?,893
3949,The world had looked upon him as infamous.,893
3950,He had led the orgies at Carlton House.,893
3951,The star of the Garter glittered upon his breast.,893
3952,"Beside him hung the portrait of his wife, a pallid, thin-lipped woman in black.",893
3953,"Her blood, also, stirred within him.",893
3954,How curious it all seemed!,893
3955,"And his mother with her Lady Hamilton face and her moist, wine-dashed lips—he knew what he had got from her.",893
3956,"He had got from her his beauty, and his passion for the beauty of others.",893
3957,She laughed at him in her loose Bacchante dress.,893
3958,There were vine leaves in her hair.,893
3959,The purple spilled from the cup she was holding.,893
3960,"The carnations of the painting had withered, but the eyes were still wonderful in their depth and brilliancy of colour.",893
3961,They seemed to follow him wherever he went.,893
3962,"Yet one had ancestors in literature as well as in one’s own race, nearer perhaps in type and temperament, many of them, and certainly with an influence of which one was more absolutely conscious.",894
3963,"There were times when it appeared to Dorian Gray that the whole of history was merely the record of his own life, not as he had lived it in act and circumstance, but as his imagination had created it for him, as it had been in his brain and in his passions.",894
3964,"He felt that he had known them all, those strange terrible figures that had passed across the stage of the world and made sin so marvellous and evil so full of subtlety.",894
3965,It seemed to him that in some mysterious way their lives had been his own.,894
3966,The hero of the wonderful novel that had so influenced his life had himself known this curious fancy.,895
3967,"In the seventh chapter he tells how, crowned with laurel, lest lightning might strike him, he had sat, as Tiberius, in a garden at Capri, reading the shameful books of Elephantis, while dwarfs and peacocks strutted round him and the flute-player mocked the swinger of the censer; and, as Caligula, had caroused with the green-shirted jockeys in their stables and supped in an ivory manger with a jewel-frontleted horse; and, as Domitian, had wandered through a corridor lined with marble mirrors, looking round with haggard eyes for the reflection of the dagger that was to end his days, and sick with that ennui, that terrible _tædium vitæ_, that comes on those to whom life denies nothing; and had peered through a clear emerald at the red shambles of the circus and then, in a litter of pearl and purple drawn by silver-shod mules, been carried through the Street of Pomegranates to a House of Gold and heard men cry on Nero Caesar as he passed by; and, as Elagabalus, had painted his face with colours, and plied the distaff among the women, and brought the Moon from Carthage and given her in mystic marriage to the Sun.",895
