,sentences,paragraph
2266,"    ——The sounding cataract    Haunted him like a passion: the tall rock,    The mountain, and the deep and gloomy wood,    Their colours and their forms, were then to him    An appetite; a feeling, and a love,    That had no need of a remoter charm,    By thought supplied, or any interest    Unborrow’d from the eye.",542
2267,          [Wordsworth’s “Tintern Abbey”.],543
2268,And where does he now exist?,544
2269,Is this gentle and lovely being lostfor ever?,544
2270,"Has this mind, so replete with ideas, imaginations fancifuland magnificent, which formed a world, whose existence depended on thelife of its creator;—has this mind perished?",544
2271,Does it now only existin my memory?,544
2272,"No, it is not thus; your form so divinely wrought, andbeaming with beauty, has decayed, but your spirit still visits andconsoles your unhappy friend.",544
2273,"Pardon this gush of sorrow; these ineffectual words are but a slighttribute to the unexampled worth of Henry, but they soothe my heart,overflowing with the anguish which his remembrance creates.",545
2274,I willproceed with my tale.,545
2275,"Beyond Cologne we descended to the plains of Holland; and we resolved topost the remainder of our way, for the wind was contrary and the stream ofthe river was too gentle to aid us.",546
2276,"Our journey here lost the interest arising from beautiful scenery, but wearrived in a few days at Rotterdam, whence we proceeded by sea to England.",547
2277,"It was on a clear morning, in the latter days of December, that I first sawthe white cliffs of Britain.",547
2278,"The banks of the Thames presented a new scene;they were flat but fertile, and almost every town was marked by theremembrance of some story.",547
2279,"We saw Tilbury Fort and remembered the SpanishArmada, Gravesend, Woolwich, and Greenwich—places which I had heardof even in my country.",547
2280,"At length we saw the numerous steeples of London, St. Paul’s toweringabove all, and the Tower famed in English history.",548
2281,Chapter 19,550
2282,London was our present point of rest; we determined to remain severalmonths in this wonderful and celebrated city.,551
2283,"Clerval desired theintercourse of the men of genius and talent who flourished at thistime, but this was with me a secondary object; I was principallyoccupied with the means of obtaining the information necessary for thecompletion of my promise and quickly availed myself of the letters ofintroduction that I had brought with me, addressed to the mostdistinguished natural philosophers.",551
2284,"If this journey had taken place during my days of study and happiness,it would have afforded me inexpressible pleasure.",552
2285,"But a blight hadcome over my existence, and I only visited these people for the sake ofthe information they might give me on the subject in which my interestwas so terribly profound.",552
2286,"Company was irksome to me; when alone, Icould fill my mind with the sights of heaven and earth; the voice ofHenry soothed me, and I could thus cheat myself into a transitorypeace.",552
2287,"But busy, uninteresting, joyous faces brought back despair tomy heart.",552
2288,"I saw an insurmountable barrier placed between me and myfellow men; this barrier was sealed with the blood of William andJustine, and to reflect on the events connected with those names filledmy soul with anguish.",552
2289,But in Clerval I saw the image of my former self; he was inquisitiveand anxious to gain experience and instruction.,553
2290,The difference ofmanners which he observed was to him an inexhaustible source ofinstruction and amusement.,553
2291,He was also pursuing an object he had longhad in view.,553
2292,"His design was to visit India, in the belief that he hadin his knowledge of its various languages, and in the views he hadtaken of its society, the means of materially assisting the progress ofEuropean colonization and trade.",553
2293,In Britain only could he further theexecution of his plan.,553
2294,"He was for ever busy, and the only check to hisenjoyments was my sorrowful and dejected mind.",553
2295,"I tried to conceal thisas much as possible, that I might not debar him from the pleasuresnatural to one who was entering on a new scene of life, undisturbed byany care or bitter recollection.",553
2296,"I often refused to accompany him,alleging another engagement, that I might remain alone.",553
2297,"I now alsobegan to collect the materials necessary for my new creation, and thiswas to me like the torture of single drops of water continually fallingon the head.",553
2298,"Every thought that was devoted to it was an extremeanguish, and every word that I spoke in allusion to it caused my lipsto quiver, and my heart to palpitate.",553
2299,"After passing some months in London, we received a letter from a person inScotland who had formerly been our visitor at Geneva.",554
2300,"He mentioned thebeauties of his native country and asked us if those were not sufficientallurements to induce us to prolong our journey as far north as Perth,where he resided.",554
2301,"Clerval eagerly desired to accept this invitation, and I,although I abhorred society, wished to view again mountains and streams andall the wondrous works with which Nature adorns her chosen dwelling-places.",554
2302,"We had arrived in England at the beginning of October, and it was nowFebruary.",555
2303,We accordingly determined to commence our journey towards thenorth at the expiration of another month.,555
2304,"In this expedition we did notintend to follow the great road to Edinburgh, but to visit Windsor, Oxford,Matlock, and the Cumberland lakes, resolving to arrive at the completion ofthis tour about the end of July.",555
2305,"I packed up my chemical instruments andthe materials I had collected, resolving to finish my labours in someobscure nook in the northern highlands of Scotland.",555
