,sentences,paragraph
3880,"“My own doing,” said Wemmick.",1679
3881,“Looks pretty; don’t it?”,1679
3882,"I highly commended it, I think it was the smallest house I ever saw;with the queerest gothic windows (by far the greater part of themsham), and a gothic door almost too small to get in at.",1680
3883,"“That’s a real flagstaff, you see,” said Wemmick, “and on Sundays I runup a real flag.",1681
3884,Then look here.,1681
3885,"After I have crossed this bridge, Ihoist it up—so—and cut off the communication.”",1681
3886,"The bridge was a plank, and it crossed a chasm about four feet wide andtwo deep.",1682
3887,"But it was very pleasant to see the pride with which hehoisted it up and made it fast; smiling as he did so, with a relish andnot merely mechanically.",1682
3888,"“At nine o’clock every night, Greenwich time,” said Wemmick, “the gunfires.",1683
3889,"There he is, you see!",1683
3890,"And when you hear him go, I think you’llsay he’s a Stinger.”",1683
3891,"The piece of ordnance referred to, was mounted in a separate fortress,constructed of lattice-work.",1684
3892,It was protected from the weather by aningenious little tarpaulin contrivance in the nature of an umbrella.,1684
3893,"“Then, at the back,” said Wemmick, “out of sight, so as not to impedethe idea of fortifications,—for it’s a principle with me, if you havean idea, carry it out and keep it up,—I don’t know whether that’s youropinion—”",1685
3894,"I said, decidedly.",1686
3895,"“—At the back, there’s a pig, and there are fowls and rabbits; then, Iknock together my own little frame, you see, and grow cucumbers; andyou’ll judge at supper what sort of a salad I can raise.",1687
3896,"So, sir,” saidWemmick, smiling again, but seriously too, as he shook his head, “ifyou can suppose the little place besieged, it would hold out a devil ofa time in point of provisions.”",1687
3897,"Then, he conducted me to a bower about a dozen yards off, but which wasapproached by such ingenious twists of path that it took quite a longtime to get at; and in this retreat our glasses were already set forth.",1688
3898,"Our punch was cooling in an ornamental lake, on whose margin the bowerwas raised.",1688
3899,"This piece of water (with an island in the middle whichmight have been the salad for supper) was of a circular form, and hehad constructed a fountain in it, which, when you set a little millgoing and took a cork out of a pipe, played to that powerful extentthat it made the back of your hand quite wet.",1688
3900,"“I am my own engineer, and my own carpenter, and my own plumber, and myown gardener, and my own Jack of all Trades,” said Wemmick, inacknowledging my compliments.",1689
3901,"“Well; it’s a good thing, you know.",1689
3902,"Itbrushes the Newgate cobwebs away, and pleases the Aged.",1689
3903,"You wouldn’tmind being at once introduced to the Aged, would you?",1689
3904,It wouldn’t putyou out?”,1689
3905,"I expressed the readiness I felt, and we went into the castle.",1690
3906,"There wefound, sitting by a fire, a very old man in a flannel coat: clean,cheerful, comfortable, and well cared for, but intensely deaf.",1690
3907,"“Well aged parent,” said Wemmick, shaking hands with him in a cordialand jocose way, “how am you?”",1691
3908,"“All right, John; all right!” replied the old man.",1692
3909,"“Here’s Mr. Pip, aged parent,” said Wemmick, “and I wish you could hearhis name.",1693
3910,"Nod away at him, Mr. Pip; that’s what he likes.",1693
3911,"Nod away athim, if you please, like winking!”",1693
3912,"“This is a fine place of my son’s, sir,” cried the old man, while Inodded as hard as I possibly could.",1694
3913,"“This is a pretty pleasure-ground,sir.",1694
3914,"This spot and these beautiful works upon it ought to be kepttogether by the Nation, after my son’s time, for the people’senjoyment.”",1694
3915,"“You’re as proud of it as Punch; ain’t you, Aged?” said Wemmick,contemplating the old man, with his hard face really softened;“_there’s_ a nod for you;” giving him a tremendous one; “_there’s_another for you;” giving him a still more tremendous one; “you likethat, don’t you?",1695
3916,"If you’re not tired, Mr. Pip—though I know it’s tiringto strangers—will you tip him one more?",1695
3917,You can’t think how it pleaseshim.”,1695
3918,"I tipped him several more, and he was in great spirits.",1696
3919,"We left himbestirring himself to feed the fowls, and we sat down to our punch inthe arbour; where Wemmick told me, as he smoked a pipe, that it hadtaken him a good many years to bring the property up to its presentpitch of perfection.",1696
3920,"“Is it your own, Mr. Wemmick?”",1697
3921,"“O yes,” said Wemmick, “I have got hold of it, a bit at a time.",1698
3922,"It’s afreehold, by George!”",1698
3923,“Is it indeed?,1699
3924,I hope Mr. Jaggers admires it?”,1699
3925,"“Never seen it,” said Wemmick.",1700
3926,“Never heard of it.,1700
3927,Never seen the Aged.,1700
3928,Never heard of him.,1700
3929,"No; the office is one thing, and private life isanother.",1700
3930,"When I go into the office, I leave the Castle behind me, andwhen I come into the Castle, I leave the office behind me.",1700
3931,"If it’s notin any way disagreeable to you, you’ll oblige me by doing the same.",1700
3932,Idon’t wish it professionally spoken about.”,1700
3933,Of course I felt my good faith involved in the observance of hisrequest.,1701
3934,"The punch being very nice, we sat there drinking it andtalking, until it was almost nine o’clock.",1701
3935,"“Getting near gun-fire,”said Wemmick then, as he laid down his pipe; “it’s the Aged’s treat.”",1701
3936,"Proceeding into the Castle again, we found the Aged heating the poker,with expectant eyes, as a preliminary to the performance of this greatnightly ceremony.",1702
3937,"Wemmick stood with his watch in his hand until themoment was come for him to take the red-hot poker from the Aged, andrepair to the battery.",1702
3938,"He took it, and went out, and presently theStinger went off with a Bang that shook the crazy little box of acottage as if it must fall to pieces, and made every glass and teacupin it ring.",1702
3939,"Upon this, the Aged—who I believe would have been blown outof his arm-chair but for holding on by the elbows—cried out exultingly,“He’s fired!",1702
3940,I heerd him!” and I nodded at the old gentleman until itis no figure of speech to declare that I absolutely could not see him.,1702
3941,The interval between that time and supper Wemmick devoted to showing mehis collection of curiosities.,1703
3942,"They were mostly of a feloniouscharacter; comprising the pen with which a celebrated forgery had beencommitted, a distinguished razor or two, some locks of hair, andseveral manuscript confessions written under condemnation,—upon whichMr. Wemmick set particular value as being, to use his own words, “everyone of ’em Lies, sir.” These were agreeably dispersed among smallspecimens of china and glass, various neat trifles made by theproprietor of the museum, and some tobacco-stoppers carved by the Aged.",1703
3943,"They were all displayed in that chamber of the Castle into which I hadbeen first inducted, and which served, not only as the generalsitting-room but as the kitchen too, if I might judge from a saucepanon the hob, and a brazen bijou over the fireplace designed for thesuspension of a roasting-jack.",1703
3944,"There was a neat little girl in attendance, who looked after the Agedin the day.",1704
3945,"When she had laid the supper-cloth, the bridge was loweredto give her means of egress, and she withdrew for the night.",1704
3946,"The supperwas excellent; and though the Castle was rather subject to dry-rotinsomuch that it tasted like a bad nut, and though the pig might havebeen farther off, I was heartily pleased with my whole entertainment.",1704
3947,"Nor was there any drawback on my little turret bedroom, beyond therebeing such a very thin ceiling between me and the flagstaff, that whenI lay down on my back in bed, it seemed as if I had to balance thatpole on my forehead all night.",1704
3948,"Wemmick was up early in the morning, and I am afraid I heard himcleaning my boots.",1705
3949,"After that, he fell to gardening, and I saw him frommy gothic window pretending to employ the Aged, and nodding at him in amost devoted manner.",1705
